  0.15E-03  0.15E-03  0.15E-03  0.20E-03  0.20E-03  0.20E-03  0.28E-03  0.28E-03  0.28E-03  0.28E-03  0.28E-03  0.28E-03  0.36E-03  0.36E-03  0.36E-03
  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.42E-03  0.42E-03  0.42E-03  0.30E-03  0.30E-03  0.30E-03  0.30E-03  0.30E-03  0.30E-03
  0.19E-03  0.19E-03  0.19E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.30E-04  0.30E-04  0.30E-04  0.90E-04  0.90E-04  0.90E-04  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03
  0.10E-03  0.10E-03  0.10E-03  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.10E-03  0.10E-03  0.10E-03
  0.10E-03  0.10E-03  0.10E-03  0.13E-03  0.13E-03  0.13E-03  0.16E-03  0.16E-03  0.16E-03  0.16E-03  0.16E-03  0.16E-03  0.17E-03  0.17E-03  0.17E-03
  0.13E-03  0.13E-03  0.13E-03  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.20E-03  0.20E-03  0.20E-03  0.28E-03  0.28E-03  0.28E-03
  0.28E-03  0.28E-03  0.28E-03  0.36E-03  0.36E-03  0.36E-03  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.44E-03  0.42E-03  0.42E-03  0.42E-03
  0.30E-03  0.30E-03  0.30E-03  0.30E-03  0.30E-03  0.30E-03  0.19E-03  0.19E-03  0.19E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03
  0.12E-03  0.12E-03  0.12E-03  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.50E-04  0.50E-04  0.50E-04
  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04
  0.60E-04  0.60E-04  0.60E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.11E-03  0.11E-03  0.11E-03  0.13E-03  0.13E-03  0.13E-03
  0.13E-03  0.13E-03  0.13E-03  0.15E-03  0.15E-03  0.15E-03  0.11E-03  0.11E-03  0.11E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03
  0.16E-03  0.16E-03  0.16E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.31E-03  0.31E-03  0.31E-03  0.36E-03  0.36E-03  0.36E-03
  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.16E-03  0.16E-03  0.16E-03
  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.50E-04  0.50E-04  0.50E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.60E-04  0.60E-04  0.60E-04
  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04
  0.11E-03  0.11E-03  0.11E-03  0.13E-03  0.13E-03  0.13E-03  0.13E-03  0.13E-03  0.13E-03  0.15E-03  0.15E-03  0.15E-03  0.11E-03  0.11E-03  0.11E-03
  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.16E-03  0.16E-03  0.16E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03  0.25E-03
  0.31E-03  0.31E-03  0.31E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.36E-03  0.25E-03  0.25E-03  0.25E-03
  0.25E-03  0.25E-03  0.25E-03  0.16E-03  0.16E-03  0.16E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03  0.11E-03
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.30E-04  0.30E-04  0.30E-04
  0.50E-04  0.50E-04  0.50E-04  0.50E-04  0.50E-04  0.50E-04  0.60E-04  0.60E-04  0.60E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04
  0.70E-04  0.70E-04  0.70E-04  0.50E-04  0.50E-04  0.50E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.10E-03  0.10E-03  0.10E-03
  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.15E-03  0.17E-03  0.17E-03  0.17E-03  0.20E-03  0.20E-03  0.20E-03  0.20E-03  0.20E-03  0.20E-03
  0.17E-03  0.17E-03  0.17E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.12E-03  0.90E-04  0.90E-04  0.90E-04  0.80E-04  0.80E-04  0.80E-04
  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.30E-04  0.30E-04  0.30E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.80E-04  0.80E-04  0.80E-04
  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04
  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.30E-04  0.30E-04  0.30E-04  0.60E-04  0.60E-04  0.60E-04
  0.60E-04  0.60E-04  0.60E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04  0.80E-04
  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.70E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04  0.60E-04
  0.60E-04  0.60E-04  0.60E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.20E-04  0.20E-04  0.20E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04  0.30E-04  0.30E-04  0.30E-04  0.40E-04  0.40E-04  0.40E-04
  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04
  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04  0.25E-04
  0.30E-04  0.30E-04  0.30E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04
  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.40E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04  0.45E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04
  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04
  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.35E-04  0.35E-04  0.35E-04
  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.20E-04  0.20E-04  0.20E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04
  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04  0.30E-04
  0.30E-04  0.30E-04  0.30E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.35E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04
  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.10E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04  0.15E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04  0.20E-04
