T42_L40: mean PSF ((P(I,J),I=1,128),J=1, 64), YEAR 2000 2006  DAY   1   0
  693.15  727.72  762.19  790.03  804.98  803.11  784.42  752.91  715.02  677.58
  646.05  623.74  611.83  609.68  615.34  625.97  638.37  649.65  657.77  661.93
  662.52  660.73  658.10  656.00  655.40  656.72  659.91  664.52  669.93  675.56
  681.15  686.90  693.63  702.67  715.64  734.16  759.35  791.50  829.66  871.46
  913.29  950.85  980.16  998.71 1006.17 1004.49  997.14  988.07  980.64  976.94
  977.51  981.46  986.82  991.14  992.18  988.53  979.94  967.39  952.73  938.26
  926.18  918.18  915.26  917.53  924.31  934.18  945.22  955.37  962.78  966.27
  965.51  961.10  954.28  946.53  939.16  932.96  928.07  924.10  920.35  916.23
  911.57  906.82  902.99  901.39  903.25  909.27  919.42  932.79  947.75  962.31
  974.64  983.58  988.90  991.26  991.82  991.72  991.48  990.72  988.12  981.69
  969.42  949.90  922.89  889.48  851.91  812.98  775.45  741.58  882.45  869.90
  860.67  854.46  850.99  850.12  851.71  855.37  860.08  863.92  864.10  857.46
  841.50  815.59  781.76  744.56  709.92  683.77  670.82  673.92  693.73  728.22
  772.14  816.93  852.05  868.03  860.26  830.92  787.92  741.29  699.79  668.97
  650.98  645.18  649.00  658.76  670.55  681.10  688.39  691.86  691.98  689.75
  686.20  682.31  679.02  677.37  678.44  683.14  691.88  704.35  719.50  735.87
  752.14  767.75  783.25  800.06  819.97  844.29  873.14  905.04  937.01  965.20
  986.02  997.34  999.27  994.13  985.65  977.70  973.31  973.93  979.37  988.02
  997.54 1005.54 1010.31 1011.20 1008.60 1003.62  997.65  991.99  987.67  985.34
  985.31  987.50  991.48  996.43 1001.23 1004.59 1005.42 1003.11  997.88  990.78
  983.45  977.64  974.59  974.56  976.63  978.83  978.72  974.28  964.80  951.31
  936.46  923.76  916.50  916.91  925.50  940.92  960.13  979.14  994.09 1002.46
 1003.82  999.90  993.73  988.53  986.56  988.54  993.44  998.92 1002.07 1000.31
  992.26  978.09  959.35  938.34  917.42  898.42 1008.09 1010.10 1010.94 1010.24
 1008.01 1004.83 1001.74 1000.00 1000.58 1003.43 1006.97 1007.88 1001.82  984.93
  955.78  916.68  873.44  833.63  804.45  791.05  795.86  818.19  854.04  896.10
  934.58  959.62  964.58  948.61  916.79  877.67  839.91  809.79  790.22  781.04
  779.95  783.68  789.36  795.34  801.30  807.62  814.24  819.97  822.61  820.15
  812.19  800.85  790.36  785.53  790.04  805.19  829.45  858.84  888.20  913.00
  930.95  942.49  949.97  956.16  962.94  970.72  978.65  985.21  989.01  989.33
  986.44  981.48  976.16  972.11  970.38  971.00  972.98  974.80  975.18  973.72
  971.19  969.07  968.79  971.00  975.33  980.57  985.21  988.03  988.56  987.11
  984.57  981.97  980.13  979.28  979.11  978.93  978.16  976.75  975.40  975.35
  977.81  983.36  991.35  999.84 1006.00 1007.05 1001.40  989.51  974.01  958.90
  948.27  945.04  950.14  962.22  978.03  993.25 1003.90 1007.58 1004.24  996.01
  986.21  978.15  974.10  974.77  979.34  985.93  992.42  997.25  999.90 1000.87
 1001.18 1001.83 1003.33 1005.59  988.05  987.85  987.39  987.34  987.67  987.68
  986.52  984.00  980.99  979.19  980.25  984.74  991.54  997.91 1000.59  997.30
  987.99  975.08  962.44  953.88  951.88  956.96  967.78  981.60  995.12 1005.23
 1009.75 1007.83 1000.18  988.75  976.21  965.05  956.76  951.42  947.91  944.82
  941.58  939.22  939.98  946.02  957.63  972.19  984.44  988.64  981.76  965.65
  946.51  931.99  927.81  935.72  953.13  974.35  993.05 1004.93 1009.18 1007.94
 1004.34 1000.61  997.39  994.29  990.90  987.55  985.07  984.19  984.89  986.49
  988.21  989.72  991.19  992.62  993.39  992.33  988.68  982.95  977.06  973.36
  973.28  976.56  981.48  985.89  988.27  988.22  986.22  983.13  979.87  977.33
  976.35  977.43  980.38  984.27  987.67  989.39  989.03  987.16  985.02  983.89
  984.50  986.77  989.74  991.91  991.81  988.64  982.85  976.05  970.53  968.19
  969.79  974.55  980.61  985.89  988.97  989.56  988.32  986.32  984.59  983.88
  984.40  985.81  987.20  987.51  986.14  983.41  980.54  978.97  979.52  981.89
  984.87  987.15  973.25  967.78  964.11  963.91  967.24  972.48  977.09  978.82
  976.81  972.09  967.03  964.21  965.18  969.93  977.07  984.73  991.47  996.69
 1000.44 1002.76 1003.30 1001.43  996.83  990.11  982.89  977.36  975.31  977.40
  982.82  989.70  995.97 1000.29 1002.45 1002.91 1002.08  999.92  996.24  991.50
  987.25  985.66  988.30  994.89 1002.94 1008.83 1009.85 1005.97  999.95  995.64
  995.50  999.08 1003.33 1004.47 1000.46  992.38  983.78  978.45  978.27  982.27
  987.28  989.94  988.91  985.63  983.10  983.56  986.79  990.39  991.82  990.64
  988.81  988.87  991.63  995.43  997.72  997.47  996.07  995.84  997.63  999.88
  999.94  996.60  991.35  987.15  986.08  987.90  990.64  992.36  992.64  992.37
  992.61  993.56  994.50  994.60  993.52  991.50  988.94  986.14  983.44  981.42
  980.81  982.04  984.70  987.64  989.57  990.00  989.51  989.22  989.77  990.66
  990.77  989.47  987.43  986.22  987.02  989.65  992.81  995.17  996.28  996.44
  995.84  994.06  990.64  985.97  981.54  979.02  978.94  980.12  980.37  978.05
  996.32  994.47  993.23  992.81  993.06  993.84  995.02  996.20  996.75  996.20
  994.62  992.56  990.49  988.49  986.23  983.47  980.43  977.86  976.53  976.77
  978.23  980.07  981.29  981.12  979.30  976.31  973.34  971.76  972.32  974.49
  976.73  977.53  976.63  975.23  975.05  976.92  980.12  982.74  983.00  980.34
  975.75  971.14  968.25  967.87  969.88  973.63  978.49  983.79  988.55  991.41
  991.19  987.78  982.51  977.65  975.29  976.55  981.14  987.52  993.24  995.84
  994.35  990.29  987.05  987.38  990.98  994.22  993.11  987.13  980.23  977.55
  980.90  987.10  990.94  990.09  987.20  986.84  990.54  995.05  995.56  990.74
  984.39  981.98  985.70  992.77  998.07  998.47  994.98  990.90  988.56  987.91
  987.63  987.15  987.25  988.90  991.89  994.70  995.79  995.03  993.75  993.62
  995.18  997.39  998.37  997.08  994.32  992.31  992.76  995.28  997.53  997.48
  995.45  993.81  994.42  996.51  997.34  995.12  991.01  988.09  988.28  990.69
  992.75  992.92  991.98  991.90  993.66  996.31  998.07  997.92  989.13  992.34
  995.54  995.88  992.51  987.25  983.04  981.75  983.28  986.32  989.50  992.04
  993.62  994.07  993.40  991.90  990.08  988.34  986.78  985.32  984.17  984.20
  986.45  991.07  996.46  999.90  999.48  995.70  991.00  987.64  985.95  984.63
  982.47  979.68  977.69  977.94  980.78  985.28  989.65  992.11  991.80  989.31
  986.33  984.55  984.62  985.96  987.36  987.86  987.12  985.57  984.44  985.45
  989.86  997.01 1003.94 1007.14 1005.37 1000.89  997.39  996.54  996.91  996.15
  994.28  993.96  997.28 1002.52 1005.07 1002.22  996.67  994.29  997.86 1003.63
 1004.60  998.06  988.99  985.23  989.55  997.05 1000.29  997.06  992.30  992.14
  997.21 1002.21 1001.64  995.64  989.55  988.34  992.07  996.57  997.93  996.04
  994.00  994.37  996.85  999.10  999.42  998.18  996.92  996.73  997.55  998.56
  998.60  996.73  993.18  989.98  989.80  993.30  997.74  999.27  996.99  994.10
